"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"09.06.2019 01:30 - 09.06.2019 01:45","35086","37622"
"09.06.2019 01:45 - 09.06.2019 02:00","34805","37268"
"09.06.2019 02:00 - 09.06.2019 02:15","34437","36851"
"09.06.2019 02:15 - 09.06.2019 02:30","34225","36803"
"09.06.2019 02:30 - 09.06.2019 02:45","34044","36456"
"09.06.2019 02:45 - 09.06.2019 03:00","33908","36126"
"09.06.2019 03:00 - 09.06.2019 03:15","33909","36355"
"09.06.2019 03:15 - 09.06.2019 03:30","33847","36169"
"09.06.2019 03:30 - 09.06.2019 03:45","33686","36038"
"09.06.2019 03:45 - 09.06.2019 04:00","33610","35982"
"09.06.2019 04:00 - 09.06.2019 04:15","33884","36398"
"09.06.2019 04:15 - 09.06.2019 04:30","33913","36258"
"09.06.2019 04:30 - 09.06.2019 04:45","33901","36079"
"09.06.2019 04:45 - 09.06.2019 05:00","33933","35628"
"09.06.2019 05:00 - 09.06.2019 05:15","34119","35685"
"09.06.2019 05:15 - 09.06.2019 05:30","33953","35228"
"09.06.2019 05:30 - 09.06.2019 05:45","33902","35088"
"09.06.2019 05:45 - 09.06.2019 06:00","33889","35092"
"09.06.2019 06:00 - 09.06.2019 06:15","34059","35525"
"09.06.2019 06:15 - 09.06.2019 06:30","34354","35815"
"09.06.2019 06:30 - 09.06.2019 06:45","34732","36417"
"09.06.2019 06:45 - 09.06.2019 07:00","35262","36688"
"09.06.2019 07:00 - 09.06.2019 07:15","35648","37014"
"09.06.2019 07:15 - 09.06.2019 07:30","36329","37773"
"09.06.2019 07:30 - 09.06.2019 07:45","37403","38729"
"09.06.2019 07:45 - 09.06.2019 08:00","38748","39587"
"09.06.2019 08:00 - 09.06.2019 08:15","39727","40313"
"09.06.2019 08:15 - 09.06.2019 08:30","40805","41058"
"09.06.2019 08:30 - 09.06.2019 08:45","41533","41899"
"09.06.2019 08:45 - 09.06.2019 09:00","42082","42816"
"09.06.2019 09:00 - 09.06.2019 09:15","43206","43640"
"09.06.2019 09:15 - 09.06.2019 09:30","44090","44214"
"09.06.2019 09:30 - 09.06.2019 09:45","44576","44576"
"09.06.2019 09:45 - 09.06.2019 10:00","45103","45095"
"09.06.2019 10:00 - 09.06.2019 10:15","45707","45367"
"09.06.2019 10:15 - 09.06.2019 10:30","46257","45873"
"09.06.2019 10:30 - 09.06.2019 10:45","46870","46206"
"09.06.2019 10:45 - 09.06.2019 11:00","47292","46920"
"09.06.2019 11:00 - 09.06.2019 11:15","47900","47450"
"09.06.2019 11:15 - 09.06.2019 11:30","48633","47723"
"09.06.2019 11:30 - 09.06.2019 11:45","49035","47959"
"09.06.2019 11:45 - 09.06.2019 12:00","49329","47746"
"09.06.2019 12:00 - 09.06.2019 12:15","48713","47626"
"09.06.2019 12:15 - 09.06.2019 12:30","48599","47127"
"09.06.2019 12:30 - 09.06.2019 12:45","48046","46686"
"09.06.2019 12:45 - 09.06.2019 13:00","47823","46168"
"09.06.2019 13:00 - 09.06.2019 13:15","46791","45551"
"09.06.2019 13:15 - 09.06.2019 13:30","46964","44958"
"09.06.2019 13:30 - 09.06.2019 13:45","46276","44488"
"09.06.2019 13:45 - 09.06.2019 14:00","45743","44068"
"09.06.2019 14:00 - 09.06.2019 14:15","45560","44105"
"09.06.2019 14:15 - 09.06.2019 14:30","45219","43639"
"09.06.2019 14:30 - 09.06.2019 14:45","45056","43184"
"09.06.2019 14:45 - 09.06.2019 15:00","45416","42778"
"09.06.2019 15:00 - 09.06.2019 15:15","46120","43284"
"09.06.2019 15:15 - 09.06.2019 15:30","44686","43121"
"09.06.2019 15:30 - 09.06.2019 15:45","44649","42547"
"09.06.2019 15:45 - 09.06.2019 16:00","44501","42139"
"09.06.2019 16:00 - 09.06.2019 16:15","44881","42568"
"09.06.2019 16:15 - 09.06.2019 16:30","45102","42332"
"09.06.2019 16:30 - 09.06.2019 16:45","46189","42458"
"09.06.2019 16:45 - 09.06.2019 17:00","45250","42460"
"09.06.2019 17:00 - 09.06.2019 17:15","45625","43019"
"09.06.2019 17:15 - 09.06.2019 17:30","45682","42967"
"09.06.2019 17:30 - 09.06.2019 17:45","45974","43281"
"09.06.2019 17:45 - 09.06.2019 18:00","46006","43645"
"09.06.2019 18:00 - 09.06.2019 18:15","46102","44106"
"09.06.2019 18:15 - 09.06.2019 18:30","46323","44248"
"09.06.2019 18:30 - 09.06.2019 18:45","46117","44210"
"09.06.2019 18:45 - 09.06.2019 19:00","45993","44332"
"09.06.2019 19:00 - 09.06.2019 19:15","45765","44652"
"09.06.2019 19:15 - 09.06.2019 19:30","45259","44585"
"09.06.2019 19:30 - 09.06.2019 19:45","45222","44563"
"09.06.2019 19:45 - 09.06.2019 20:00","44980","44341"
"09.06.2019 20:00 - 09.06.2019 20:15","44739","44469"
"09.06.2019 20:15 - 09.06.2019 20:30","44830","43977"
"09.06.2019 20:30 - 09.06.2019 20:45","44134","43706"
"09.06.2019 20:45 - 09.06.2019 21:00","43757","43417"
"09.06.2019 21:00 - 09.06.2019 21:15","43372","43209"
"09.06.2019 21:15 - 09.06.2019 21:30","43284","43109"
"09.06.2019 21:30 - 09.06.2019 21:45","43747","43113"
"09.06.2019 21:45 - 09.06.2019 22:00","43150","43338"
"09.06.2019 22:00 - 09.06.2019 22:15","43624","43500"
"09.06.2019 22:15 - 09.06.2019 22:30","43228","42985"
"09.06.2019 22:30 - 09.06.2019 22:45","42608","42348"
"09.06.2019 22:45 - 09.06.2019 23:00","42023","42039"
"09.06.2019 23:00 - 09.06.2019 23:15","41100","40963"
"09.06.2019 23:15 - 09.06.2019 23:30","40492","40103"
"09.06.2019 23:30 - 09.06.2019 23:45","39852","39453"
"09.06.2019 23:45 - 10.06.2019 00:00","39080","39023"
"10.06.2019 00:00 - 10.06.2019 00:15","38859","38418"
"10.06.2019 00:15 - 10.06.2019 00:30","38283","37779"
"10.06.2019 00:30 - 10.06.2019 00:45","37893","37323"
"10.06.2019 00:45 - 10.06.2019 01:00","37394","36989"
"10.06.2019 01:00 - 10.06.2019 01:15","36784","36346"
"10.06.2019 01:15 - 10.06.2019 01:30","36414","36238"
"10.06.2019 01:30 - 10.06.2019 01:45","36190","36142"
"10.06.2019 01:45 - 10.06.2019 02:00","35790","35873"
"10.06.2019 02:00 - 10.06.2019 02:15","35513","35651"
"10.06.2019 02:15 - 10.06.2019 02:30","35222","35408"
"10.06.2019 02:30 - 10.06.2019 02:45","35074","35438"
"10.06.2019 02:45 - 10.06.2019 03:00","35017","35228"
"10.06.2019 03:00 - 10.06.2019 03:15","34952","35056"
"10.06.2019 03:15 - 10.06.2019 03:30","34774","34935"
"10.06.2019 03:30 - 10.06.2019 03:45","34794","35033"
"10.06.2019 03:45 - 10.06.2019 04:00","34745","34868"
"10.06.2019 04:00 - 10.06.2019 04:15","35074","35050"
"10.06.2019 04:15 - 10.06.2019 04:30","35150","35044"
"10.06.2019 04:30 - 10.06.2019 04:45","35384","35163"
"10.06.2019 04:45 - 10.06.2019 05:00","35297","35086"
"10.06.2019 05:00 - 10.06.2019 05:15","35837","35302"
"10.06.2019 05:15 - 10.06.2019 05:30","35502","35320"
"10.06.2019 05:30 - 10.06.2019 05:45","35637","35593"
"10.06.2019 05:45 - 10.06.2019 06:00","35739","35807"
"10.06.2019 06:00 - 10.06.2019 06:15","35866","35991"
"10.06.2019 06:15 - 10.06.2019 06:30","36577","36267"
"10.06.2019 06:30 - 10.06.2019 06:45","36906","36512"
"10.06.2019 06:45 - 10.06.2019 07:00","37374","36861"
"10.06.2019 07:00 - 10.06.2019 07:15","37785","37634"
"10.06.2019 07:15 - 10.06.2019 07:30","38292","38330"
"10.06.2019 07:30 - 10.06.2019 07:45","39582","39024"
"10.06.2019 07:45 - 10.06.2019 08:00","40732","40051"
"10.06.2019 08:00 - 10.06.2019 08:15","41843","40931"
"10.06.2019 08:15 - 10.06.2019 08:30","42562","41629"
"10.06.2019 08:30 - 10.06.2019 08:45","43286","42434"
"10.06.2019 08:45 - 10.06.2019 09:00","43761","42873"
"10.06.2019 09:00 - 10.06.2019 09:15","44750","43761"
"10.06.2019 09:15 - 10.06.2019 09:30","45685","44431"
"10.06.2019 09:30 - 10.06.2019 09:45","46112","45034"
"10.06.2019 09:45 - 10.06.2019 10:00","46696","45513"
"10.06.2019 10:00 - 10.06.2019 10:15","47160","46042"
"10.06.2019 10:15 - 10.06.2019 10:30","47700","46377"
"10.06.2019 10:30 - 10.06.2019 10:45","48471","46676"
"10.06.2019 10:45 - 10.06.2019 11:00","49085","47609"
"10.06.2019 11:00 - 10.06.2019 11:15","49435","48352"
"10.06.2019 11:15 - 10.06.2019 11:30","50174","48640"
"10.06.2019 11:30 - 10.06.2019 11:45","50787","49272"
"10.06.2019 11:45 - 10.06.2019 12:00","51570","49937"
"10.06.2019 12:00 - 10.06.2019 12:15","49799","50035"
"10.06.2019 12:15 - 10.06.2019 12:30","49266","49850"
"10.06.2019 12:30 - 10.06.2019 12:45","49197","49645"
"10.06.2019 12:45 - 10.06.2019 13:00","48318","49469"
"10.06.2019 13:00 - 10.06.2019 13:15","48849","48568"
"10.06.2019 13:15 - 10.06.2019 13:30","48166","48325"
"10.06.2019 13:30 - 10.06.2019 13:45","47587","47882"
"10.06.2019 13:45 - 10.06.2019 14:00","47448","47306"
"10.06.2019 14:00 - 10.06.2019 14:15","47211","46977"
"10.06.2019 14:15 - 10.06.2019 14:30","46759","46910"
"10.06.2019 14:30 - 10.06.2019 14:45","46163","46631"
"10.06.2019 14:45 - 10.06.2019 15:00","46176","46809"
"10.06.2019 15:00 - 10.06.2019 15:15","46241","46969"
"10.06.2019 15:15 - 10.06.2019 15:30","46220","46794"
"10.06.2019 15:30 - 10.06.2019 15:45","46095","46354"
"10.06.2019 15:45 - 10.06.2019 16:00","46041","46198"
"10.06.2019 16:00 - 10.06.2019 16:15","45580","46587"
"10.06.2019 16:15 - 10.06.2019 16:30","45618","46818"
"10.06.2019 16:30 - 10.06.2019 16:45","45407","46768"
"10.06.2019 16:45 - 10.06.2019 17:00","46368","46809"
"10.06.2019 17:00 - 10.06.2019 17:15","46716","47434"
"10.06.2019 17:15 - 10.06.2019 17:30","46947","47514"
"10.06.2019 17:30 - 10.06.2019 17:45","46907","47991"
"10.06.2019 17:45 - 10.06.2019 18:00","47584","48427"
"10.06.2019 18:00 - 10.06.2019 18:15","48052","48521"
"10.06.2019 18:15 - 10.06.2019 18:30","47705","48550"
"10.06.2019 18:30 - 10.06.2019 18:45","48220","48803"
"10.06.2019 18:45 - 10.06.2019 19:00","48227","48899"
"10.06.2019 19:00 - 10.06.2019 19:15","47621","48962"
"10.06.2019 19:15 - 10.06.2019 19:30","47523","48432"
"10.06.2019 19:30 - 10.06.2019 19:45","47568","48560"
"10.06.2019 19:45 - 10.06.2019 20:00","47692","48134"
"10.06.2019 20:00 - 10.06.2019 20:15","47728","47944"
"10.06.2019 20:15 - 10.06.2019 20:30","47036","47451"
"10.06.2019 20:30 - 10.06.2019 20:45","46698","47065"
"10.06.2019 20:45 - 10.06.2019 21:00","46270","46803"
"10.06.2019 21:00 - 10.06.2019 21:15","46442","46822"
"10.06.2019 21:15 - 10.06.2019 21:30","46072","46771"
"10.06.2019 21:30 - 10.06.2019 21:45","47214","46938"
"10.06.2019 21:45 - 10.06.2019 22:00","45618","47193"
"10.06.2019 22:00 - 10.06.2019 22:15","46010","47129"
"10.06.2019 22:15 - 10.06.2019 22:30","45456","46586"
"10.06.2019 22:30 - 10.06.2019 22:45","44643","45663"
"10.06.2019 22:45 - 10.06.2019 23:00","44228","45108"
"10.06.2019 23:00 - 10.06.2019 23:15","43456","44057"
"10.06.2019 23:15 - 10.06.2019 23:30","42899","43204"
"10.06.2019 23:30 - 10.06.2019 23:45","42159","42332"
"10.06.2019 23:45 - 11.06.2019 00:00","41801","41868"
"11.06.2019 00:00 - 11.06.2019 00:15","40306","41269"
"11.06.2019 00:15 - 11.06.2019 00:30","40265","41038"
"11.06.2019 00:30 - 11.06.2019 00:45","39915","40779"
"11.06.2019 00:45 - 11.06.2019 01:00","39680","40457"
"11.06.2019 01:00 - 11.06.2019 01:15","39214","40313"
"11.06.2019 01:15 - 11.06.2019 01:30","38924","39844"
"11.06.2019 01:30 - 11.06.2019 01:45","38657","39579"
"11.06.2019 01:45 - 11.06.2019 02:00","38268","39464"
"11.06.2019 02:00 - 11.06.2019 02:15","38106","39303"
"11.06.2019 02:15 - 11.06.2019 02:30","38181","39027"
"11.06.2019 02:30 - 11.06.2019 02:45","38028","39084"
"11.06.2019 02:45 - 11.06.2019 03:00","37982","39195"
"11.06.2019 03:00 - 11.06.2019 03:15","38123","39084"
"11.06.2019 03:15 - 11.06.2019 03:30","38261","39091"
"11.06.2019 03:30 - 11.06.2019 03:45","38290","39111"
"11.06.2019 03:45 - 11.06.2019 04:00","38615","39530"
"11.06.2019 04:00 - 11.06.2019 04:15","38775","40159"
"11.06.2019 04:15 - 11.06.2019 04:30","39174","40450"
"11.06.2019 04:30 - 11.06.2019 04:45","39636","40840"
"11.06.2019 04:45 - 11.06.2019 05:00","40338","41520"
"11.06.2019 05:00 - 11.06.2019 05:15","41543","42885"
"11.06.2019 05:15 - 11.06.2019 05:30","41783","43867"
"11.06.2019 05:30 - 11.06.2019 05:45","43042","45045"
"11.06.2019 05:45 - 11.06.2019 06:00","44303","46828"
"11.06.2019 06:00 - 11.06.2019 06:15","47105","50339"
"11.06.2019 06:15 - 11.06.2019 06:30","48870","52365"
"11.06.2019 06:30 - 11.06.2019 06:45","50769","54356"
"11.06.2019 06:45 - 11.06.2019 07:00","51972","55921"
"11.06.2019 07:00 - 11.06.2019 07:15","53991","57867"
"11.06.2019 07:15 - 11.06.2019 07:30","55367","59069"
"11.06.2019 07:30 - 11.06.2019 07:45","56671","60247"
"11.06.2019 07:45 - 11.06.2019 08:00","57599","61126"
"11.06.2019 08:00 - 11.06.2019 08:15","58503","61688"
"11.06.2019 08:15 - 11.06.2019 08:30","58879","62119"
"11.06.2019 08:30 - 11.06.2019 08:45","59700","62378"
"11.06.2019 08:45 - 11.06.2019 09:00","60137","63064"
"11.06.2019 09:00 - 11.06.2019 09:15","60054","63201"
"11.06.2019 09:15 - 11.06.2019 09:30","60468","63649"
"11.06.2019 09:30 - 11.06.2019 09:45","61122","64262"
"11.06.2019 09:45 - 11.06.2019 10:00","61441","64989"
"11.06.2019 10:00 - 11.06.2019 10:15","61937","65310"
"11.06.2019 10:15 - 11.06.2019 10:30","62366","65555"
"11.06.2019 10:30 - 11.06.2019 10:45","62374","65940"
"11.06.2019 10:45 - 11.06.2019 11:00","62929","66282"
"11.06.2019 11:00 - 11.06.2019 11:15","63140","66572"
"11.06.2019 11:15 - 11.06.2019 11:30","63492","67420"
"11.06.2019 11:30 - 11.06.2019 11:45","63854","67426"
"11.06.2019 11:45 - 11.06.2019 12:00","63933","67706"
"11.06.2019 12:00 - 11.06.2019 12:15","63603","67143"
"11.06.2019 12:15 - 11.06.2019 12:30","63544","67184"
"11.06.2019 12:30 - 11.06.2019 12:45","63459","67243"
"11.06.2019 12:45 - 11.06.2019 13:00","63503","67204"
"11.06.2019 13:00 - 11.06.2019 13:15","63106","66938"
"11.06.2019 13:15 - 11.06.2019 13:30","62963","66838"
"11.06.2019 13:30 - 11.06.2019 13:45","62603","66214"
"11.06.2019 13:45 - 11.06.2019 14:00","62019","65684"
"11.06.2019 14:00 - 11.06.2019 14:15","61676","65324"
"11.06.2019 14:15 - 11.06.2019 14:30","61430","65320"
"11.06.2019 14:30 - 11.06.2019 14:45","61344","65202"
"11.06.2019 14:45 - 11.06.2019 15:00","61700","65084"
"11.06.2019 15:00 - 11.06.2019 15:15","61686","65317"
"11.06.2019 15:15 - 11.06.2019 15:30","60937","64984"
"11.06.2019 15:30 - 11.06.2019 15:45","60592","64722"
"11.06.2019 15:45 - 11.06.2019 16:00","60018","64414"
"11.06.2019 16:00 - 11.06.2019 16:15","60081","63959"
"11.06.2019 16:15 - 11.06.2019 16:30","59995","63595"
"11.06.2019 16:30 - 11.06.2019 16:45","59784","63279"
"11.06.2019 16:45 - 11.06.2019 17:00","59084","63021"
"11.06.2019 17:00 - 11.06.2019 17:15","59069","62939"
"11.06.2019 17:15 - 11.06.2019 17:30","58767","62664"
"11.06.2019 17:30 - 11.06.2019 17:45","59130","62756"
"11.06.2019 17:45 - 11.06.2019 18:00","58970","63008"
"11.06.2019 18:00 - 11.06.2019 18:15","58359","62693"
"11.06.2019 18:15 - 11.06.2019 18:30","58257","62626"
"11.06.2019 18:30 - 11.06.2019 18:45","58196","62797"
"11.06.2019 18:45 - 11.06.2019 19:00","58204","62777"
"11.06.2019 19:00 - 11.06.2019 19:15","58033","62596"
"11.06.2019 19:15 - 11.06.2019 19:30","57444","61873"
"11.06.2019 19:30 - 11.06.2019 19:45","57161","61582"
"11.06.2019 19:45 - 11.06.2019 20:00","56863","61202"
"11.06.2019 20:00 - 11.06.2019 20:15","56200","60567"
"11.06.2019 20:15 - 11.06.2019 20:30","55227","59795"
"11.06.2019 20:30 - 11.06.2019 20:45","54704","59097"
"11.06.2019 20:45 - 11.06.2019 21:00","54052","58513"
"11.06.2019 21:00 - 11.06.2019 21:15","53215","57929"
"11.06.2019 21:15 - 11.06.2019 21:30","52776","57358"
"11.06.2019 21:30 - 11.06.2019 21:45","52713","57007"
"11.06.2019 21:45 - 11.06.2019 22:00","51938","56600"
"11.06.2019 22:00 - 11.06.2019 22:15","51592","55992"
"11.06.2019 22:15 - 11.06.2019 22:30","50765","55504"
"11.06.2019 22:30 - 11.06.2019 22:45","49806","54602"
"11.06.2019 22:45 - 11.06.2019 23:00","48777","53440"
"11.06.2019 23:00 - 11.06.2019 23:15","47660","52461"
"11.06.2019 23:15 - 11.06.2019 23:30","46793","51362"
"11.06.2019 23:30 - 11.06.2019 23:45","45902","50400"
"11.06.2019 23:45 - 12.06.2019 00:00","45389","49533"
"12.06.2019 00:00 - 12.06.2019 00:15","44970","48478"
"12.06.2019 00:15 - 12.06.2019 00:30","45003","47600"
"12.06.2019 00:30 - 12.06.2019 00:45","44526","47394"
"12.06.2019 00:45 - 12.06.2019 01:00","43989","47039"
"12.06.2019 01:00 - 12.06.2019 01:15","43483","46391"
"12.06.2019 01:15 - 12.06.2019 01:30","43193","46211"
"12.06.2019 01:30 - 12.06.2019 01:45","42704","45855"
"12.06.2019 01:45 - 12.06.2019 02:00","42450","45617"
"12.06.2019 02:00 - 12.06.2019 02:15","41975","45229"
"12.06.2019 02:15 - 12.06.2019 02:30","41827","45419"
"12.06.2019 02:30 - 12.06.2019 02:45","41808","45245"
"12.06.2019 02:45 - 12.06.2019 03:00","41885","45381"
"12.06.2019 03:00 - 12.06.2019 03:15","41957","45356"
"12.06.2019 03:15 - 12.06.2019 03:30","42101","45305"
"12.06.2019 03:30 - 12.06.2019 03:45","42073","45285"
"12.06.2019 03:45 - 12.06.2019 04:00","42119","45062"
"12.06.2019 04:00 - 12.06.2019 04:15","42583","45205"
"12.06.2019 04:15 - 12.06.2019 04:30","42836","45107"
"12.06.2019 04:30 - 12.06.2019 04:45","43109","45680"
"12.06.2019 04:45 - 12.06.2019 05:00","43610","46053"
"12.06.2019 05:00 - 12.06.2019 05:15","44556","47353"
"12.06.2019 05:15 - 12.06.2019 05:30","44955","48327"
"12.06.2019 05:30 - 12.06.2019 05:45","45996","49571"
"12.06.2019 05:45 - 12.06.2019 06:00","47253","51413"
"12.06.2019 06:00 - 12.06.2019 06:15","49833","54403"
"12.06.2019 06:15 - 12.06.2019 06:30","51905","56472"
"12.06.2019 06:30 - 12.06.2019 06:45","53489","58296"
"12.06.2019 06:45 - 12.06.2019 07:00","55049","59501"
"12.06.2019 07:00 - 12.06.2019 07:15","56707","61127"
"12.06.2019 07:15 - 12.06.2019 07:30","57849","62328"
"12.06.2019 07:30 - 12.06.2019 07:45","59173","63208"
"12.06.2019 07:45 - 12.06.2019 08:00","59949","64129"
"12.06.2019 08:00 - 12.06.2019 08:15","60709","65059"
"12.06.2019 08:15 - 12.06.2019 08:30","61341","65558"
"12.06.2019 08:30 - 12.06.2019 08:45","61833","66101"
"12.06.2019 08:45 - 12.06.2019 09:00","62160","66452"
"12.06.2019 09:00 - 12.06.2019 09:15","62363","66478"
"12.06.2019 09:15 - 12.06.2019 09:30","62856","66615"
"12.06.2019 09:30 - 12.06.2019 09:45","63368","67266"
"12.06.2019 09:45 - 12.06.2019 10:00","63833","68024"
"12.06.2019 10:00 - 12.06.2019 10:15","64173","68478"
"12.06.2019 10:15 - 12.06.2019 10:30","64429","68617"
"12.06.2019 10:30 - 12.06.2019 10:45","64793","69040"
"12.06.2019 10:45 - 12.06.2019 11:00","65286","69658"
"12.06.2019 11:00 - 12.06.2019 11:15","65351","69912"
"12.06.2019 11:15 - 12.06.2019 11:30","65743","70507"
"12.06.2019 11:30 - 12.06.2019 11:45","66057","70809"
"12.06.2019 11:45 - 12.06.2019 12:00","65643","70477"
"12.06.2019 12:00 - 12.06.2019 12:15","65417","69641"
"12.06.2019 12:15 - 12.06.2019 12:30","65399","69513"
"12.06.2019 12:30 - 12.06.2019 12:45","65359","69365"
"12.06.2019 12:45 - 12.06.2019 13:00","65284","69238"
"12.06.2019 13:00 - 12.06.2019 13:15","64924","68718"
"12.06.2019 13:15 - 12.06.2019 13:30","64942","68571"
"12.06.2019 13:30 - 12.06.2019 13:45","64645","67684"
"12.06.2019 13:45 - 12.06.2019 14:00","64035","67083"
"12.06.2019 14:00 - 12.06.2019 14:15","64006","66534"
"12.06.2019 14:15 - 12.06.2019 14:30","63824","66828"
"12.06.2019 14:30 - 12.06.2019 14:45","63537","67232"
"12.06.2019 14:45 - 12.06.2019 15:00","63812","67176"
"12.06.2019 15:00 - 12.06.2019 15:15","64035","66393"
"12.06.2019 15:15 - 12.06.2019 15:30","63167","65711"
"12.06.2019 15:30 - 12.06.2019 15:45","62872","65079"
"12.06.2019 15:45 - 12.06.2019 16:00","62250","64845"
"12.06.2019 16:00 - 12.06.2019 16:15","62180","64948"
"12.06.2019 16:15 - 12.06.2019 16:30","62022","64284"
"12.06.2019 16:30 - 12.06.2019 16:45","61881","63752"
"12.06.2019 16:45 - 12.06.2019 17:00","61176","63752"
"12.06.2019 17:00 - 12.06.2019 17:15","61031","63539"
"12.06.2019 17:15 - 12.06.2019 17:30","60874","63642"
"12.06.2019 17:30 - 12.06.2019 17:45","60971","64126"
"12.06.2019 17:45 - 12.06.2019 18:00","60819","64187"
"12.06.2019 18:00 - 12.06.2019 18:15","60379","63863"
"12.06.2019 18:15 - 12.06.2019 18:30","60079","63368"
"12.06.2019 18:30 - 12.06.2019 18:45","60166","63512"
"12.06.2019 18:45 - 12.06.2019 19:00","60183","63149"
"12.06.2019 19:00 - 12.06.2019 19:15","59978","62723"
"12.06.2019 19:15 - 12.06.2019 19:30","59541","62072"
"12.06.2019 19:30 - 12.06.2019 19:45","59228","61741"
"12.06.2019 19:45 - 12.06.2019 20:00","58814","61580"
"12.06.2019 20:00 - 12.06.2019 20:15","58173","60743"
"12.06.2019 20:15 - 12.06.2019 20:30","57302","60047"
"12.06.2019 20:30 - 12.06.2019 20:45","56376","59587"
"12.06.2019 20:45 - 12.06.2019 21:00","55848","58650"
"12.06.2019 21:00 - 12.06.2019 21:15","54963","58033"
"12.06.2019 21:15 - 12.06.2019 21:30","54502","57309"
"12.06.2019 21:30 - 12.06.2019 21:45","53971","56955"
"12.06.2019 21:45 - 12.06.2019 22:00","53508","57093"
"12.06.2019 22:00 - 12.06.2019 22:15","53414","56465"
"12.06.2019 22:15 - 12.06.2019 22:30","52572","55542"
"12.06.2019 22:30 - 12.06.2019 22:45","51705","54710"
"12.06.2019 22:45 - 12.06.2019 23:00","50561","53664"
"12.06.2019 23:00 - 12.06.2019 23:15","49383","52615"
"12.06.2019 23:15 - 12.06.2019 23:30","48435","51656"
"12.06.2019 23:30 - 12.06.2019 23:45","47349","50683"
"12.06.2019 23:45 - 13.06.2019 00:00","46747","49829"
"13.06.2019 00:00 - 13.06.2019 00:15","45917","48675"
"13.06.2019 00:15 - 13.06.2019 00:30","45462","47585"
"13.06.2019 00:30 - 13.06.2019 00:45","44932","46950"
"13.06.2019 00:45 - 13.06.2019 01:00","44614","46615"
"13.06.2019 01:00 - 13.06.2019 01:15","44208","45658"
"13.06.2019 01:15 - 13.06.2019 01:30","43850","45598"
"13.06.2019 01:30 - 13.06.2019 01:45","43431","44998"
"13.06.2019 01:45 - 13.06.2019 02:00","43114","44856"
"13.06.2019 02:00 - 13.06.2019 02:15","42791","44425"
"13.06.2019 02:15 - 13.06.2019 02:30","42446","44212"
"13.06.2019 02:30 - 13.06.2019 02:45","42415","44010"
"13.06.2019 02:45 - 13.06.2019 03:00","42540","44098"
"13.06.2019 03:00 - 13.06.2019 03:15","42568","44642"
"13.06.2019 03:15 - 13.06.2019 03:30","42654","44511"
"13.06.2019 03:30 - 13.06.2019 03:45","42756","44536"
"13.06.2019 03:45 - 13.06.2019 04:00","42822","44755"
"13.06.2019 04:00 - 13.06.2019 04:15","43102","45449"
"13.06.2019 04:15 - 13.06.2019 04:30","43439","46005"
"13.06.2019 04:30 - 13.06.2019 04:45","43844","45837"
"13.06.2019 04:45 - 13.06.2019 05:00","44185","46092"
"13.06.2019 05:00 - 13.06.2019 05:15","45288","47253"
